sourceid-year-oa,source_id,parent_publisher,pub_year,oa_status,oecd_major,n_dois,apc_lower,apc_total
15175_2018_hybrid,15175,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,11.5,2800,32200
25441_2017_hybrid,25441,Wiley,2017,hybrid,NATURAL SCIENCES,11,2800,30800
5854_2017_hybrid,5854,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,10.33333333,2800,28933.33333
17745_2016_hybrid,17745,Elsevier,2016,hybrid,NATURAL SCIENCES,10,2800,28000
17745_2015_hybrid,17745,Elsevier,2015,hybrid,NATURAL SCIENCES,10,2800,28000
24197_2017_hybrid,24197,Elsevier,2017,hybrid,NATURAL SCIENCES,10,2800,28000
23943_2018_hybrid,23943,Elsevier,2018,hybrid,NATURAL SCIENCES,9,2800,25200
553_2018_hybrid,553,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,9,2800,25200
3259_2017_hybrid,3259,Elsevier,2017,hybrid,SOCIAL SCIENCES,9,2800,25200
23943_2018_hybrid,23943,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,9,2800,25200
18257_2017_hybrid,18257,Elsevier,2017,hybrid,SOCIAL SCIENCES,8.25,2800,23100
2134_2018_hybrid,2134,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,8,2800,22400
17676_2017_hybrid,17676,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,2800,19600
17676_2017_hybrid,17676,Elsevier,2017,hybrid,NATURAL SCIENCES,7,2800,19600
9251_2018_hybrid,9251,Wiley,2018,hybrid,SOCIAL SCIENCES,7,2800,19600
25571_2018_hybrid,25571,Wiley,2018,hybrid,SOCIAL SCIENCES,7,2800,19600
17713_2018_hybrid,17713,Elsevier,2018,hybrid,NATURAL SCIENCES,6.666666667,2800,18666.66667
13317_2018_hybrid,13317,Elsevier,2018,hybrid,NATURAL SCIENCES,6.5,2800,18200
13317_2018_hybrid,13317,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,6.5,2800,18200
9251_2017_hybrid,9251,Wiley,2017,hybrid,SOCIAL SCIENCES,6,2800,16800
25441_2015_hybrid,25441,Wiley,2015,hybrid,NATURAL SCIENCES,6,2800,16800
553_2016_hybrid,553,Elsevier,2016,hybrid,ENGINEERING AND TECHNOLOGY,5,2800,14000
553_2017_hybrid,553,Elsevier,2017,hybrid,ENGINEERING AND TECHNOLOGY,5,2800,14000
19059_2017_hybrid,19059,Elsevier,2017,hybrid,ENGINEERING AND TECHNOLOGY,4.5,2800,12600
19059_2017_hybrid,19059,Elsevier,2017,hybrid,NATURAL SCIENCES,4.5,2800,12600
13565_2018_hybrid,13565,Wiley,2018,hybrid,SOCIAL SCIENCES,4,2800,11200
9782_2017_hybrid,9782,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,3.5,2800,9800
9782_2017_hybrid,9782,Elsevier,2017,hybrid,SOCIAL SCIENCES,3.5,2800,9800
16965_2018_hybrid,16965,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,3.333333333,2800,9333.333333
13565_2016_hybrid,13565,Wiley,2016,hybrid,SOCIAL SCIENCES,3,2800,8400
18257_2017_hybrid,18257,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2.75,2800,7700
13793_2016_hybrid,13793,Wiley,2016,hybrid,SOCIAL SCIENCES,2,2800,5600
5663_2016_hybrid,5663,Taylor & Francis,2016,hybrid,HUMANITIES,2,2800,5600
12437_2018_hybrid,12437,Wiley,2018,hybrid,SOCIAL SCIENCES,2,2800,5600
5663_2015_hybrid,5663,Taylor & Francis,2015,hybrid,HUMANITIES,2,2800,5600
16965_2018_hybrid,16965,Elsevier,2018,hybrid,NATURAL SCIENCES,1.666666667,2800,4666.666667
13568_2018_hybrid,13568,Wiley,2018,hybrid,SOCIAL SCIENCES,1.333333333,2800,3733.333333
7872_2017_hybrid,7872,Wiley,2017,hybrid,SOCIAL SCIENCES,1,2800,2800
13565_2017_hybrid,13565,Wiley,2017,hybrid,SOCIAL SCIENCES,1,2800,2800
24065_2018_hybrid,24065,Wiley,2018,hybrid,HUMANITIES,1,2800,2800
16187_2016_hybrid,16187,Wiley,2016,hybrid,SOCIAL SCIENCES,1,2800,2800
12437_2017_hybrid,12437,Wiley,2017,hybrid,SOCIAL SCIENCES,1,2800,2800
13568_2017_hybrid,13568,Wiley,2017,hybrid,SOCIAL SCIENCES,0.666666667,2800,1866.666667
13568_2018_hybrid,13568,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,0.666666667,2800,1866.666667
10911_2016_hybrid,10911,Taylor & Francis,2016,hybrid,NATURAL SCIENCES,0.5,2800,1400
10911_2016_hybrid,10911,Taylor & Francis,2016,hybrid,SOCIAL SCIENCES,0.5,2800,1400
1009_2018_hybrid,1009,Wiley,2018,hybrid,AGRICULTURAL SCIENCES,0.5,2800,1400
24906_2018_hybrid,24906,Elsevier,2018,hybrid,NATURAL SCIENCES,0.5,2800,1400
24906_2018_hybrid,24906,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,0.5,2800,1400
13568_2017_hybrid,13568,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,0.333333333,2800,933.3333333
1009_2018_hybrid,1009,Wiley,2018,hybrid,SOCIAL SCIENCES,0.333333333,2800,933.3333333
1009_2018_hybrid,1009,Wiley,2018,hybrid,ENGINEERING AND TECHNOLOGY,0.166666667,2800,466.6666667
4715_2017_hybrid,4715,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,66.75,2780,185565
4715_2018_hybrid,4715,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,55.5,2780,154290
4715_2017_hybrid,4715,Springer-Nature,2017,hybrid,NATURAL SCIENCES,22.25,2780,61855
4715_2018_hybrid,4715,Springer-Nature,2018,hybrid,NATURAL SCIENCES,18.5,2780,51430
3680_2015_gold,3680,Springer-Nature,2015,gold,MEDICAL AND HEALTH SCIENCES,136,2770,376720
8996_2015_gold,8996,Springer-Nature,2015,gold,NATURAL SCIENCES,108,2770,299160
8996_2015_gold,8996,Springer-Nature,2015,gold,ENGINEERING AND TECHNOLOGY,108,2770,299160
8999_2015_gold,8999,Springer-Nature,2015,gold,NATURAL SCIENCES,97,2770,268690
8996_2015_hybrid,8996,Springer-Nature,2015,hybrid,ENGINEERING AND TECHNOLOGY,6.5,2770,18005
8996_2015_hybrid,8996,Springer-Nature,2015,hybrid,NATURAL SCIENCES,6.5,2770,18005
4259_2018_gold,4259,Wiley,2018,gold,MEDICAL AND HEALTH SCIENCES,584,2750,1606000
23167_2017_hybrid,23167,Elsevier,2017,hybrid,NATURAL SCIENCES,295,2750,811250
23167_2018_hybrid,23167,Elsevier,2018,hybrid,NATURAL SCIENCES,238,2750,654500
23167_2016_hybrid,23167,Elsevier,2016,hybrid,NATURAL SCIENCES,197,2750,541750
21318_2018_hybrid,21318,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,76,2750,209000
15788_2018_hybrid,15788,Elsevier,2018,hybrid,NATURAL SCIENCES,36,2750,99000
24546_2018_hybrid,24546,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,32,2750,88000
9959_2017_hybrid,9959,Elsevier,2017,hybrid,NATURAL SCIENCES,31,2750,85250
21198_2018_hybrid,21198,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,30,2750,82500
9959_2016_hybrid,9959,Elsevier,2016,hybrid,NATURAL SCIENCES,28,2750,77000
25085_2018_hybrid,25085,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,27.33333333,2750,75166.66667
8223_2018_hybrid,8223,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,25,2750,68750
19828_2018_hybrid,19828,Elsevier,2018,hybrid,SOCIAL SCIENCES,25,2750,68750
8224_2018_hybrid,8224,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,22,2750,60500
7629_2018_hybrid,7629,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,19.33333333,2750,53166.66667
11875_2018_hybrid,11875,Elsevier,2018,hybrid,NATURAL SCIENCES,18.66666667,2750,51333.33333
25085_2017_hybrid,25085,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,18,2750,49500
15399_2018_hybrid,15399,Elsevier,2018,hybrid,NATURAL SCIENCES,18,2750,49500
12000_2016_hybrid,12000,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,17,2750,46750
11875_2016_hybrid,11875,Elsevier,2016,hybrid,NATURAL SCIENCES,16.66666667,2750,45833.33333
13505_2016_hybrid,13505,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,16,2750,44000
13505_2017_hybrid,13505,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,16,2750,44000
11875_2017_hybrid,11875,Elsevier,2017,hybrid,NATURAL SCIENCES,14.66666667,2750,40333.33333
3022_2018_hybrid,3022,Elsevier,2018,hybrid,SOCIAL SCIENCES,14.5,2750,39875
3022_2018_hybrid,3022,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,14.5,2750,39875
25233_2018_hybrid,25233,Elsevier,2018,hybrid,NATURAL SCIENCES,14,2750,38500
25085_2018_hybrid,25085,Elsevier,2018,hybrid,SOCIAL SCIENCES,13.66666667,2750,37583.33333
7389_2018_hybrid,7389,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,11.33333333,2750,31166.66667
12000_2017_hybrid,12000,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,11,2750,30250
15802_2018_hybrid,15802,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,11,2750,30250
17719_2018_hybrid,17719,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,10.5,2750,28875
17719_2018_hybrid,17719,Elsevier,2018,hybrid,NATURAL SCIENCES,10.5,2750,28875
4509_2016_hybrid,4509,Elsevier,2016,hybrid,ENGINEERING AND TECHNOLOGY,10,2750,27500
13221_2017_hybrid,13221,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,10,2750,27500
24788_2017_hybrid,24788,Elsevier,2017,hybrid,ENGINEERING AND TECHNOLOGY,10,2750,27500
24788_2016_hybrid,24788,Elsevier,2016,hybrid,ENGINEERING AND TECHNOLOGY,10,2750,27500
15802_2017_hybrid,15802,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,10,2750,27500
7629_2018_hybrid,7629,Elsevier,2018,hybrid,SOCIAL SCIENCES,9.666666667,2750,26583.33333
11875_2018_hybrid,11875,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,9.333333333,2750,25666.66667
180_2017_hybrid,180,Elsevier,2017,hybrid,ENGINEERING AND TECHNOLOGY,9,2750,24750
25085_2017_hybrid,25085,Elsevier,2017,hybrid,SOCIAL SCIENCES,9,2750,24750
15470_2017_hybrid,15470,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,8.666666667,2750,23833.33333
11875_2016_hybrid,11875,Elsevier,2016,hybrid,ENGINEERING AND TECHNOLOGY,8.333333333,2750,22916.66667
15459_2018_hybrid,15459,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,8,2750,22000
13221_2016_hybrid,13221,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,8,2750,22000
180_2016_hybrid,180,Elsevier,2016,hybrid,ENGINEERING AND TECHNOLOGY,8,2750,22000
11875_2017_hybrid,11875,Elsevier,2017,hybrid,ENGINEERING AND TECHNOLOGY,7.333333333,2750,20166.66667
7631_2018_hybrid,7631,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,7,2750,19250
13709_2017_hybrid,13709,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,7,2750,19250
11019_2018_hybrid,11019,Elsevier,2018,hybrid,NATURAL SCIENCES,7,2750,19250
15802_2016_hybrid,15802,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,7,2750,19250
3396_2018_hybrid,3396,Elsevier,2018,hybrid,AGRICULTURAL SCIENCES,7,2750,19250
23951_2018_hybrid,23951,Elsevier,2018,hybrid,NATURAL SCIENCES,7,2750,19250
4509_2017_hybrid,4509,Elsevier,2017,hybrid,ENGINEERING AND TECHNOLOGY,7,2750,19250
3396_2017_hybrid,3396,Elsevier,2017,hybrid,AGRICULTURAL SCIENCES,6,2750,16500
15470_2016_hybrid,15470,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,6,2750,16500
15470_2018_hybrid,15470,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,6,2750,16500
7389_2018_hybrid,7389,Elsevier,2018,hybrid,NATURAL SCIENCES,5.666666667,2750,15583.33333
24413_2018_hybrid,24413,Elsevier,2018,hybrid,NATURAL SCIENCES,5.5,2750,15125
24413_2018_hybrid,24413,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,5.5,2750,15125
15459_2016_hybrid,15459,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,5,2750,13750
15527_2018_hybrid,15527,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,5,2750,13750
15302_2017_hybrid,15302,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,5,2750,13750
15302_2018_hybrid,15302,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,5,2750,13750
51_2018_hybrid,51,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,5,2750,13750
51_2017_hybrid,51,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,5,2750,13750
13683_2018_hybrid,13683,Elsevier,2018,hybrid,NATURAL SCIENCES,4.666666667,2750,12833.33333
15470_2017_hybrid,15470,Elsevier,2017,hybrid,SOCIAL SCIENCES,4.333333333,2750,11916.66667
7995_2018_hybrid,7995,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,4,2750,11000
13393_2017_hybrid,13393,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,4,2750,11000
7995_2017_hybrid,7995,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,4,2750,11000
7995_2016_hybrid,7995,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,4,2750,11000
21395_2017_hybrid,21395,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,4,2750,11000
23349_2016_hybrid,23349,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,4,2750,11000
21395_2017_hybrid,21395,Elsevier,2017,hybrid,NATURAL SCIENCES,4,2750,11000
21395_2018_hybrid,21395,Elsevier,2018,hybrid,NATURAL SCIENCES,3.5,2750,9625
21395_2018_hybrid,21395,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,3.5,2750,9625
7389_2016_hybrid,7389,Elsevier,2016,hybrid,ENGINEERING AND TECHNOLOGY,3.333333333,2750,9166.666667
13709_2016_hybrid,13709,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,3,2750,8250
15470_2018_hybrid,15470,Elsevier,2018,hybrid,SOCIAL SCIENCES,3,2750,8250
15527_2016_hybrid,15527,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,3,2750,8250
15459_2017_hybrid,15459,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,3,2750,8250
3396_2016_hybrid,3396,Elsevier,2016,hybrid,AGRICULTURAL SCIENCES,3,2750,8250
15470_2016_hybrid,15470,Elsevier,2016,hybrid,SOCIAL SCIENCES,3,2750,8250
15527_2017_hybrid,15527,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,3,2750,8250
7389_2017_hybrid,7389,Elsevier,2017,hybrid,ENGINEERING AND TECHNOLOGY,2.666666667,2750,7333.333333
13683_2018_hybrid,13683,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,2.333333333,2750,6416.666667
15302_2015_hybrid,15302,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,2750,5500
15302_2016_hybrid,15302,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,2750,5500
2306_2017_hybrid,2306,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,2750,5500
13709_2018_hybrid,13709,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,2750,5500
7389_2016_hybrid,7389,Elsevier,2016,hybrid,NATURAL SCIENCES,1.666666667,2750,4583.333333
7389_2017_hybrid,7389,Elsevier,2017,hybrid,NATURAL SCIENCES,1.333333333,2750,3666.666667
13393_2018_hybrid,13393,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,1,2750,2750
2306_2018_hybrid,2306,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,1,2750,2750
7389_2018_hybrid,7389,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,1,2750,2750
13393_2016_hybrid,13393,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,1,2750,2750
19884_2016_hybrid,19884,Wiley,2016,hybrid,NATURAL SCIENCES,25,2720,68000
19884_2016_hybrid,19884,Wiley,2016,hybrid,ENGINEERING AND TECHNOLOGY,25,2720,68000
19884_2016_gold,19884,Wiley,2016,gold,NATURAL SCIENCES,22.5,2720,61200
19884_2016_gold,19884,Wiley,2016,gold,ENGINEERING AND TECHNOLOGY,22.5,2720,61200
19884_2018_gold,19884,Wiley,2018,gold,NATURAL SCIENCES,12.5,2720,34000
19884_2018_gold,19884,Wiley,2018,gold,ENGINEERING AND TECHNOLOGY,12.5,2720,34000
19884_2017_gold,19884,Wiley,2017,gold,NATURAL SCIENCES,8,2720,21760
19884_2017_gold,19884,Wiley,2017,gold,ENGINEERING AND TECHNOLOGY,8,2720,21760
21291_2018_gold,21291,Elsevier,2018,gold,NATURAL SCIENCES,265,2700,715500
16919_2018_hybrid,16919,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,171,2700,461700
3630_2018_gold,3630,Wiley,2018,gold,SOCIAL SCIENCES,135.5,2700,365850
3630_2018_gold,3630,Wiley,2018,gold,MEDICAL AND HEALTH SCIENCES,135.5,2700,365850
3630_2017_gold,3630,Wiley,2017,gold,MEDICAL AND HEALTH SCIENCES,133.5,2700,360450
3630_2017_gold,3630,Wiley,2017,gold,SOCIAL SCIENCES,133.5,2700,360450
7680_2018_gold,7680,Wiley,2018,gold,MEDICAL AND HEALTH SCIENCES,131,2700,353700
7680_2017_gold,7680,Wiley,2017,gold,MEDICAL AND HEALTH SCIENCES,83,2700,224100
3630_2016_gold,3630,Wiley,2016,gold,MEDICAL AND HEALTH SCIENCES,76,2700,205200
3630_2016_gold,3630,Wiley,2016,gold,SOCIAL SCIENCES,76,2700,205200
7396_2018_hybrid,7396,Elsevier,2018,hybrid,SOCIAL SCIENCES,63,2700,170100
3630_2015_gold,3630,Wiley,2015,gold,SOCIAL SCIENCES,54,2700,145800
3630_2015_gold,3630,Wiley,2015,gold,MEDICAL AND HEALTH SCIENCES,54,2700,145800
10910_2018_gold,10910,Wiley,2018,gold,MEDICAL AND HEALTH SCIENCES,44,2700,118800
10910_2018_gold,10910,Wiley,2018,gold,NATURAL SCIENCES,44,2700,118800
3845_2018_hybrid,3845,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,39,2700,105300
10910_2017_gold,10910,Wiley,2017,gold,MEDICAL AND HEALTH SCIENCES,32.5,2700,87750
10910_2017_gold,10910,Wiley,2017,gold,NATURAL SCIENCES,32.5,2700,87750
10910_2016_gold,10910,Wiley,2016,gold,MEDICAL AND HEALTH SCIENCES,31.5,2700,85050
10910_2016_gold,10910,Wiley,2016,gold,NATURAL SCIENCES,31.5,2700,85050
13424_2016_hybrid,13424,Sage,2016,hybrid,MEDICAL AND HEALTH SCIENCES,25,2700,67500
10910_2015_gold,10910,Wiley,2015,gold,MEDICAL AND HEALTH SCIENCES,22.5,2700,60750
10910_2015_gold,10910,Wiley,2015,gold,NATURAL SCIENCES,22.5,2700,60750
7445_2018_hybrid,7445,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,22,2700,59400
17083_2018_hybrid,17083,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,19,2700,51300
13424_2015_hybrid,13424,Sage,2015,hybrid,MEDICAL AND HEALTH SCIENCES,17,2700,45900
18833_2018_hybrid,18833,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,16.5,2700,44550
14845_2018_hybrid,14845,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,14,2700,37800
9236_2018_hybrid,9236,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,14,2700,37800
9236_2018_hybrid,9236,Elsevier,2018,hybrid,AGRICULTURAL SCIENCES,14,2700,37800
5398_2018_hybrid,5398,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,12,2700,32400
5404_2018_hybrid,5404,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,11,2700,29700
13662_2017_hybrid,13662,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,9,2700,24300
17967_2018_hybrid,17967,Elsevier,2018,hybrid,NATURAL SCIENCES,8,2700,21600
4401_2018_hybrid,4401,Wiley,2018,hybrid,NATURAL SCIENCES,8,2700,21600
17967_2018_hybrid,17967,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,8,2700,21600
1034_2018_hybrid,1034,Elsevier,2018,hybrid,NATURAL SCIENCES,7,2700,18900
1034_2018_hybrid,1034,Elsevier,2018,hybrid,AGRICULTURAL SCIENCES,7,2700,18900
14845_2017_hybrid,14845,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,6,2700,16200
18833_2018_hybrid,18833,Elsevier,2018,hybrid,NATURAL SCIENCES,5.5,2700,14850
5548_2018_hybrid,5548,Elsevier,2018,hybrid,NATURAL SCIENCES,5.5,2700,14850
5548_2018_hybrid,5548,Elsevier,2018,hybrid,AGRICULTURAL SCIENCES,5.5,2700,14850
11765_2017_hybrid,11765,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,5,2700,13500
13662_2016_hybrid,13662,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,5,2700,13500
19438_2017_hybrid,19438,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,5,2700,13500
5643_2018_hybrid,5643,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,4,2700,10800
4401_2017_hybrid,4401,Wiley,2017,hybrid,NATURAL SCIENCES,4,2700,10800
951_2017_hybrid,951,Wiley,2017,hybrid,NATURAL SCIENCES,3,2700,8100
5643_2017_hybrid,5643,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,3,2700,8100
18781_2018_hybrid,18781,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,3,2700,8100
6947_2018_hybrid,6947,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,3,2700,8100
19438_2018_hybrid,19438,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,3,2700,8100
17399_2018_hybrid,17399,Wiley,2018,hybrid,NATURAL SCIENCES,2.5,2700,6750
17399_2018_hybrid,17399,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2.5,2700,6750
13388_2016_hybrid,13388,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,2700,5400
2763_2017_hybrid,2763,Wiley,2017,hybrid,NATURAL SCIENCES,2,2700,5400
11765_2016_hybrid,11765,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,2700,5400
14845_2015_hybrid,14845,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,2700,5400
951_2018_hybrid,951,Wiley,2018,hybrid,NATURAL SCIENCES,2,2700,5400
2752_2018_hybrid,2752,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,2700,5400
19103_2018_hybrid,19103,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,2700,5400
5643_2016_hybrid,5643,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,2700,5400
21329_2018_hybrid,21329,Elsevier,2018,hybrid,SOCIAL SCIENCES,1.5,2700,4050
21329_2018_hybrid,21329,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,1.5,2700,4050
13388_2018_hybrid,13388,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,1,2700,2700
14611_2018_hybrid,14611,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,1,2700,2700
17399_2017_hybrid,17399,Wiley,2017,hybrid,NATURAL SCIENCES,1,2700,2700
2752_2017_hybrid,2752,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,1,2700,2700
14611_2017_hybrid,14611,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,1,2700,2700
17399_2017_hybrid,17399,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,1,2700,2700
18781_2017_hybrid,18781,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,1,2700,2700
20885_2018_hybrid,20885,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,1,2700,2700
19103_2017_hybrid,19103,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,1,2700,2700
951_2016_hybrid,951,Wiley,2016,hybrid,NATURAL SCIENCES,1,2700,2700
2599_2018_hybrid,2599,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,1,2700,2700
2189_2018_hybrid,2189,Wiley,2018,hybrid,HUMANITIES,0.5,2700,1350
2189_2018_hybrid,2189,Wiley,2018,hybrid,NATURAL SCIENCES,0.5,2700,1350
15906_2018_hybrid,15906,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,3,2690,8070
12059_2018_hybrid,12059,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,2690,5380
8226_2018_hybrid,8226,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,15,2650,39750
8226_2016_hybrid,8226,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,11,2650,29150
8226_2017_hybrid,8226,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,10,2650,26500
9147_2018_hybrid,9147,Elsevier,2018,hybrid,NATURAL SCIENCES,5.5,2650,14575
9147_2018_hybrid,9147,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,5.5,2650,14575
9147_2016_hybrid,9147,Elsevier,2016,hybrid,ENGINEERING AND TECHNOLOGY,4,2650,10600
9850_2017_hybrid,9850,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,4,2650,10600
9147_2016_hybrid,9147,Elsevier,2016,hybrid,NATURAL SCIENCES,4,2650,10600
17100_2018_hybrid,17100,Elsevier,2018,hybrid,NATURAL SCIENCES,3.5,2650,9275
17100_2018_hybrid,17100,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,3.5,2650,9275
10730_2018_hybrid,10730,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,3,2650,7950
9850_2018_hybrid,9850,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,3,2650,7950
10730_2017_hybrid,10730,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,2650,5300
9147_2017_hybrid,9147,Elsevier,2017,hybrid,NATURAL SCIENCES,2,2650,5300
9147_2017_hybrid,9147,Elsevier,2017,hybrid,ENGINEERING AND TECHNOLOGY,2,2650,5300
8205_2016_gold,8205,Springer-Nature,2016,gold,MEDICAL AND HEALTH SCIENCES,39.5,2648.2,104603.9
